,interest,fy,unemployment,inflation
5543,9.37,1983,10.4,3.21
5544,8.98,1983,8.3,3.21
5545,8.98,1983,8.5,3.21
5546,8.98,1983,8.8,3.21
5547,8.98,1983,9.2,3.21
5548,8.98,1983,9.5,3.21
5549,8.98,1983,9.4,3.21
5550,8.98,1983,10.1,3.21
5551,8.98,1983,10.1,3.21
5552,8.98,1983,10.2,3.21
5553,8.98,1983,10.3,3.21
5554,8.98,1983,10.4,3.21
5555,8.98,1983,10.4,3.21
5556,8.63,1983,8.3,3.21
5557,8.63,1983,8.5,3.21
5558,8.63,1983,8.8,3.21
5559,8.63,1983,9.2,3.21
5560,8.63,1983,9.5,3.21
5561,8.63,1983,9.4,3.21
5562,8.63,1983,10.1,3.21
5563,8.63,1983,10.1,3.21
5564,8.63,1983,10.2,3.21
5565,8.63,1983,10.3,3.21
5566,8.63,1983,10.4,3.21
5567,8.63,1983,10.4,3.21
5568,8.8,1983,8.3,3.21
5569,8.8,1983,8.5,3.21
5570,8.8,1983,8.8,3.21
5571,8.8,1983,9.2,3.21
5572,8.8,1983,9.5,3.21
5573,8.8,1983,9.4,3.21
5574,8.8,1983,10.1,3.21
5575,8.8,1983,10.1,3.21
5576,8.8,1983,10.2,3.21
5577,8.8,1983,10.3,3.21
5578,8.8,1983,10.4,3.21
5579,8.8,1983,10.4,3.21
5580,8.77,1983,8.3,3.21
5581,8.77,1983,8.5,3.21
5582,8.77,1983,8.8,3.21
5583,8.77,1983,9.2,3.21
5584,8.77,1983,9.5,3.21
5585,8.77,1983,9.4,3.21
5586,8.77,1983,10.1,3.21
5587,8.77,1983,10.1,3.21
5588,8.77,1983,10.2,3.21
5589,8.77,1983,10.3,3.21
5590,8.77,1983,10.4,3.21
5591,8.77,1983,10.4,3.21
5592,8.51,1983,8.3,3.21
5593,8.51,1983,8.5,3.21
5594,8.51,1983,8.8,3.21
5595,8.51,1983,9.2,3.21
5596,8.51,1983,9.5,3.21
5597,8.51,1983,9.4,3.21
5598,8.51,1983,10.1,3.21
5599,8.51,1983,10.1,3.21
5600,8.51,1983,10.2,3.21
5601,8.51,1983,10.3,3.21
5602,8.51,1983,10.4,3.21
5603,8.51,1983,10.4,3.21
5604,8.68,1983,8.3,3.21
5605,8.68,1983,8.5,3.21
5606,8.68,1983,8.8,3.21
5607,8.68,1983,9.2,3.21
5608,8.68,1983,9.5,3.21
5609,8.68,1983,9.4,3.21
5610,8.68,1983,10.1,3.21
5611,8.68,1983,10.1,3.21
5612,8.68,1983,10.2,3.21
5613,8.68,1983,10.3,3.21
5614,8.68,1983,10.4,3.21
5615,8.68,1983,10.4,3.21
5616,8.95,1982,10.8,6.13
5617,8.95,1982,10.8,6.13
5618,8.95,1982,10.4,6.13
5619,8.95,1982,10.1,6.13
5620,8.95,1982,9.8,6.13
5621,8.95,1982,9.8,6.13
5622,8.95,1982,9.6,6.13
5623,8.95,1982,9.4,6.13
5624,8.95,1982,9.3,6.13
5625,8.95,1982,9.0,6.13
5626,8.95,1982,8.9,6.13
5627,8.95,1982,8.6,6.13
5628,9.2,1982,10.8,6.13
5629,9.2,1982,10.8,6.13
5630,9.2,1982,10.4,6.13
5631,9.2,1982,10.1,6.13
5632,9.2,1982,9.8,6.13
5633,9.2,1982,9.8,6.13
5634,9.2,1982,9.6,6.13
5635,9.2,1982,9.4,6.13
5636,9.2,1982,9.3,6.13
5637,9.2,1982,9.0,6.13
5638,9.2,1982,8.9,6.13
5639,9.2,1982,8.6,6.13
5640,9.71,1982,10.8,6.13
5641,9.71,1982,10.8,6.13
5642,9.71,1982,10.4,6.13
5643,9.71,1982,10.1,6.13
5644,9.71,1982,9.8,6.13
5645,9.71,1982,9.8,6.13
5646,9.71,1982,9.6,6.13
5647,9.71,1982,9.4,6.13
5648,9.71,1982,9.3,6.13
5649,9.71,1982,9.0,6.13
5650,9.71,1982,8.9,6.13
5651,9.71,1982,8.6,6.13
5652,10.31,1982,10.8,6.13
5653,10.31,1982,10.8,6.13
5654,10.31,1982,10.4,6.13
5655,10.31,1982,10.1,6.13
5656,10.31,1982,9.8,6.13
5657,10.31,1982,9.8,6.13
5658,10.31,1982,9.6,6.13
5659,10.31,1982,9.4,6.13
5660,10.31,1982,9.3,6.13
5661,10.31,1982,9.0,6.13
5662,10.31,1982,8.9,6.13
5663,10.31,1982,8.6,6.13
5664,10.12,1982,10.8,6.13
5665,10.12,1982,10.8,6.13
5666,10.12,1982,10.4,6.13
5667,10.12,1982,10.1,6.13
5668,10.12,1982,9.8,6.13
5669,10.12,1982,9.8,6.13
5670,10.12,1982,9.6,6.13
5671,10.12,1982,9.4,6.13
5672,10.12,1982,9.3,6.13
5673,10.12,1982,9.0,6.13
5674,10.12,1982,8.9,6.13
5675,10.12,1982,8.6,6.13
5676,12.59,1982,10.8,6.13
5677,12.59,1982,10.8,6.13
5678,12.59,1982,10.4,6.13
5679,12.59,1982,10.1,6.13
5680,12.59,1982,9.8,6.13
5681,12.59,1982,9.8,6.13
5682,12.59,1982,9.6,6.13
5683,12.59,1982,9.4,6.13
5684,12.59,1982,9.3,6.13
5685,12.59,1982,9.0,6.13
5686,12.59,1982,8.9,6.13
5687,12.59,1982,8.6,6.13
5688,14.15,1982,10.8,6.13
5689,14.15,1982,10.8,6.13
5690,14.15,1982,10.4,6.13
5691,14.15,1982,10.1,6.13
5692,14.15,1982,9.8,6.13
5693,14.15,1982,9.8,6.13
5694,14.15,1982,9.6,6.13
5695,14.15,1982,9.4,6.13
5696,14.15,1982,9.3,6.13
5697,14.15,1982,9.0,6.13
5698,14.15,1982,8.9,6.13
5699,14.15,1982,8.6,6.13
5700,14.45,1982,10.8,6.13
5701,14.45,1982,10.8,6.13
5702,14.45,1982,10.4,6.13
5703,14.45,1982,10.1,6.13
5704,14.45,1982,9.8,6.13
5705,14.45,1982,9.8,6.13
5706,14.45,1982,9.6,6.13
5707,14.45,1982,9.4,6.13
5708,14.45,1982,9.3,6.13
5709,14.45,1982,9.0,6.13
5710,14.45,1982,8.9,6.13
5711,14.45,1982,8.6,6.13
5712,14.94,1982,10.8,6.13
5713,14.94,1982,10.8,6.13
5714,14.94,1982,10.4,6.13
5715,14.94,1982,10.1,6.13
5716,14.94,1982,9.8,6.13
5717,14.94,1982,9.8,6.13
5718,14.94,1982,9.6,6.13
5719,14.94,1982,9.4,6.13
5720,14.94,1982,9.3,6.13
5721,14.94,1982,9.0,6.13
5722,14.94,1982,8.9,6.13
5723,14.94,1982,8.6,6.13
5724,14.68,1982,10.8,6.13
5725,14.68,1982,10.8,6.13
5726,14.68,1982,10.4,6.13
5727,14.68,1982,10.1,6.13
5728,14.68,1982,9.8,6.13
5729,14.68,1982,9.8,6.13
5730,14.68,1982,9.6,6.13
5731,14.68,1982,9.4,6.13
5732,14.68,1982,9.3,6.13
5733,14.68,1982,9.0,6.13
5734,14.68,1982,8.9,6.13
5735,14.68,1982,8.6,6.13
5736,14.78,1982,10.8,6.13
5737,14.78,1982,10.8,6.13
5738,14.78,1982,10.4,6.13
5739,14.78,1982,10.1,6.13
5740,14.78,1982,9.8,6.13
5741,14.78,1982,9.8,6.13
5742,14.78,1982,9.6,6.13
5743,14.78,1982,9.4,6.13
5744,14.78,1982,9.3,6.13
5745,14.78,1982,9.0,6.13
5746,14.78,1982,8.9,6.13
5747,14.78,1982,8.6,6.13
5748,13.22,1982,10.8,6.13
5749,13.22,1982,10.8,6.13
5750,13.22,1982,10.4,6.13
5751,13.22,1982,10.1,6.13
5752,13.22,1982,9.8,6.13
5753,13.22,1982,9.8,6.13
5754,13.22,1982,9.6,6.13
5755,13.22,1982,9.4,6.13
5756,13.22,1982,9.3,6.13
5757,13.22,1982,9.0,6.13
5758,13.22,1982,8.9,6.13
5759,13.22,1982,8.6,6.13
5760,12.37,1981,8.5,10.33
5761,12.37,1981,8.3,10.33
5762,12.37,1981,7.9,10.33
5763,12.37,1981,7.6,10.33
5764,12.37,1981,7.4,10.33
5765,12.37,1981,7.2,10.33
5766,12.37,1981,7.5,10.33
5767,12.37,1981,7.5,10.33
5768,12.37,1981,7.2,10.33
5769,12.37,1981,7.4,10.33
5770,12.37,1981,7.4,10.33
5771,12.37,1981,7.5,10.33
5772,13.31,1981,8.5,10.33
5773,13.31,1981,8.3,10.33
5774,13.31,1981,7.9,10.33
5775,13.31,1981,7.6,10.33
5776,13.31,1981,7.4,10.33
5777,13.31,1981,7.2,10.33
5778,13.31,1981,7.5,10.33
5779,13.31,1981,7.5,10.33
5780,13.31,1981,7.2,10.33
5781,13.31,1981,7.4,10.33
5782,13.31,1981,7.4,10.33
5783,13.31,1981,7.5,10.33
5784,15.08,1981,8.5,10.33
5785,15.08,1981,8.3,10.33
5786,15.08,1981,7.9,10.33
5787,15.08,1981,7.6,10.33
5788,15.08,1981,7.4,10.33
5789,15.08,1981,7.2,10.33
5790,15.08,1981,7.5,10.33
5791,15.08,1981,7.5,10.33
5792,15.08,1981,7.2,10.33
5793,15.08,1981,7.4,10.33
5794,15.08,1981,7.4,10.33
5795,15.08,1981,7.5,10.33
5796,15.87,1981,8.5,10.33
5797,15.87,1981,8.3,10.33
5798,15.87,1981,7.9,10.33
5799,15.87,1981,7.6,10.33
5800,15.87,1981,7.4,10.33
5801,15.87,1981,7.2,10.33
5802,15.87,1981,7.5,10.33
5803,15.87,1981,7.5,10.33
5804,15.87,1981,7.2,10.33
5805,15.87,1981,7.4,10.33
5806,15.87,1981,7.4,10.33
5807,15.87,1981,7.5,10.33
5808,17.82,1981,8.5,10.33
5809,17.82,1981,8.3,10.33
5810,17.82,1981,7.9,10.33
5811,17.82,1981,7.6,10.33
5812,17.82,1981,7.4,10.33
5813,17.82,1981,7.2,10.33
5814,17.82,1981,7.5,10.33
5815,17.82,1981,7.5,10.33
5816,17.82,1981,7.2,10.33
5817,17.82,1981,7.4,10.33
5818,17.82,1981,7.4,10.33
5819,17.82,1981,7.5,10.33
5820,19.04,1981,8.5,10.33
5821,19.04,1981,8.3,10.33
5822,19.04,1981,7.9,10.33
5823,19.04,1981,7.6,10.33
5824,19.04,1981,7.4,10.33
5825,19.04,1981,7.2,10.33
5826,19.04,1981,7.5,10.33
5827,19.04,1981,7.5,10.33
5828,19.04,1981,7.2,10.33
5829,19.04,1981,7.4,10.33
5830,19.04,1981,7.4,10.33
5831,19.04,1981,7.5,10.33
5832,19.1,1981,8.5,10.33
5833,19.1,1981,8.3,10.33
5834,19.1,1981,7.9,10.33
5835,19.1,1981,7.6,10.33
5836,19.1,1981,7.4,10.33
5837,19.1,1981,7.2,10.33
5838,19.1,1981,7.5,10.33
5839,19.1,1981,7.5,10.33
5840,19.1,1981,7.2,10.33
5841,19.1,1981,7.4,10.33
5842,19.1,1981,7.4,10.33
5843,19.1,1981,7.5,10.33
5844,18.52,1981,8.5,10.33
5845,18.52,1981,8.3,10.33
5846,18.52,1981,7.9,10.33
5847,18.52,1981,7.6,10.33
5848,18.52,1981,7.4,10.33
5849,18.52,1981,7.2,10.33
5850,18.52,1981,7.5,10.33
5851,18.52,1981,7.5,10.33
5852,18.52,1981,7.2,10.33
5853,18.52,1981,7.4,10.33
5854,18.52,1981,7.4,10.33
5855,18.52,1981,7.5,10.33
5856,15.72,1981,8.5,10.33
5857,15.72,1981,8.3,10.33
5858,15.72,1981,7.9,10.33
5859,15.72,1981,7.6,10.33
5860,15.72,1981,7.4,10.33
5861,15.72,1981,7.2,10.33
5862,15.72,1981,7.5,10.33
5863,15.72,1981,7.5,10.33
5864,15.72,1981,7.2,10.33
5865,15.72,1981,7.4,10.33
5866,15.72,1981,7.4,10.33
5867,15.72,1981,7.5,10.33
5868,14.7,1981,8.5,10.33
5869,14.7,1981,8.3,10.33
5870,14.7,1981,7.9,10.33
5871,14.7,1981,7.6,10.33
5872,14.7,1981,7.4,10.33
5873,14.7,1981,7.2,10.33
5874,14.7,1981,7.5,10.33
5875,14.7,1981,7.5,10.33
5876,14.7,1981,7.2,10.33
5877,14.7,1981,7.4,10.33
5878,14.7,1981,7.4,10.33
5879,14.7,1981,7.5,10.33
5880,15.93,1981,8.5,10.33
5881,15.93,1981,8.3,10.33
5882,15.93,1981,7.9,10.33
5883,15.93,1981,7.6,10.33
5884,15.93,1981,7.4,10.33
5885,15.93,1981,7.2,10.33
5886,15.93,1981,7.5,10.33
5887,15.93,1981,7.5,10.33
5888,15.93,1981,7.2,10.33
5889,15.93,1981,7.4,10.33
5890,15.93,1981,7.4,10.33
5891,15.93,1981,7.5,10.33
5892,19.08,1981,8.5,10.33
5893,19.08,1981,8.3,10.33
5894,19.08,1981,7.9,10.33
5895,19.08,1981,7.6,10.33
5896,19.08,1981,7.4,10.33
5897,19.08,1981,7.2,10.33
5898,19.08,1981,7.5,10.33
5899,19.08,1981,7.5,10.33
5900,19.08,1981,7.2,10.33
5901,19.08,1981,7.4,10.33
5902,19.08,1981,7.4,10.33
5903,19.08,1981,7.5,10.33
5904,18.9,1980,7.2,13.55
5905,18.9,1980,7.5,13.55
5906,18.9,1980,7.5,13.55
5907,18.9,1980,7.5,13.55
5908,18.9,1980,7.7,13.55
5909,18.9,1980,7.8,13.55
5910,18.9,1980,7.6,13.55
5911,18.9,1980,7.5,13.55
5912,18.9,1980,6.9,13.55
5913,18.9,1980,6.3,13.55
5914,18.9,1980,6.3,13.55
5915,18.9,1980,6.3,13.55
5916,15.85,1980,7.2,13.55
5917,15.85,1980,7.5,13.55
5918,15.85,1980,7.5,13.55
5919,15.85,1980,7.5,13.55
5920,15.85,1980,7.7,13.55
5921,15.85,1980,7.8,13.55
5922,15.85,1980,7.6,13.55
5923,15.85,1980,7.5,13.55
5924,15.85,1980,6.9,13.55
5925,15.85,1980,6.3,13.55
5926,15.85,1980,6.3,13.55
5927,15.85,1980,6.3,13.55
5928,12.81,1980,7.2,13.55
5929,12.81,1980,7.5,13.55
5930,12.81,1980,7.5,13.55
5931,12.81,1980,7.5,13.55
5932,12.81,1980,7.7,13.55
5933,12.81,1980,7.8,13.55
5934,12.81,1980,7.6,13.55
5935,12.81,1980,7.5,13.55
5936,12.81,1980,6.9,13.55
5937,12.81,1980,6.3,13.55
5938,12.81,1980,6.3,13.55
5939,12.81,1980,6.3,13.55
5940,10.87,1980,7.2,13.55
5941,10.87,1980,7.5,13.55
5942,10.87,1980,7.5,13.55
5943,10.87,1980,7.5,13.55
5944,10.87,1980,7.7,13.55
5945,10.87,1980,7.8,13.55
5946,10.87,1980,7.6,13.55
5947,10.87,1980,7.5,13.55
5948,10.87,1980,6.9,13.55
5949,10.87,1980,6.3,13.55
5950,10.87,1980,6.3,13.55
5951,10.87,1980,6.3,13.55
5952,9.61,1980,7.2,13.55
5953,9.61,1980,7.5,13.55
5954,9.61,1980,7.5,13.55
5955,9.61,1980,7.5,13.55
5956,9.61,1980,7.7,13.55
5957,9.61,1980,7.8,13.55
5958,9.61,1980,7.6,13.55
5959,9.61,1980,7.5,13.55
5960,9.61,1980,6.9,13.55
5961,9.61,1980,6.3,13.55
5962,9.61,1980,6.3,13.55
5963,9.61,1980,6.3,13.55
5964,9.03,1980,7.2,13.55
5965,9.03,1980,7.5,13.55
5966,9.03,1980,7.5,13.55
5967,9.03,1980,7.5,13.55
5968,9.03,1980,7.7,13.55
5969,9.03,1980,7.8,13.55
5970,9.03,1980,7.6,13.55
5971,9.03,1980,7.5,13.55
5972,9.03,1980,6.9,13.55
5973,9.03,1980,6.3,13.55
5974,9.03,1980,6.3,13.55
5975,9.03,1980,6.3,13.55
5976,9.47,1980,7.2,13.55
5977,9.47,1980,7.5,13.55
5978,9.47,1980,7.5,13.55
5979,9.47,1980,7.5,13.55
5980,9.47,1980,7.7,13.55
5981,9.47,1980,7.8,13.55
5982,9.47,1980,7.6,13.55
5983,9.47,1980,7.5,13.55
5984,9.47,1980,6.9,13.55
5985,9.47,1980,6.3,13.55
5986,9.47,1980,6.3,13.55
5987,9.47,1980,6.3,13.55
5988,10.98,1980,7.2,13.55
5989,10.98,1980,7.5,13.55
5990,10.98,1980,7.5,13.55
5991,10.98,1980,7.5,13.55
5992,10.98,1980,7.7,13.55
5993,10.98,1980,7.8,13.55
5994,10.98,1980,7.6,13.55
5995,10.98,1980,7.5,13.55
5996,10.98,1980,6.9,13.55
5997,10.98,1980,6.3,13.55
5998,10.98,1980,6.3,13.55
5999,10.98,1980,6.3,13.55
6000,17.61,1980,7.2,13.55
6001,17.61,1980,7.5,13.55
6002,17.61,1980,7.5,13.55
6003,17.61,1980,7.5,13.55
6004,17.61,1980,7.7,13.55
6005,17.61,1980,7.8,13.55
6006,17.61,1980,7.6,13.55
6007,17.61,1980,7.5,13.55
6008,17.61,1980,6.9,13.55
6009,17.61,1980,6.3,13.55
6010,17.61,1980,6.3,13.55
6011,17.61,1980,6.3,13.55
6012,17.19,1980,7.2,13.55
6013,17.19,1980,7.5,13.55
6014,17.19,1980,7.5,13.55
6015,17.19,1980,7.5,13.55
6016,17.19,1980,7.7,13.55
6017,17.19,1980,7.8,13.55
6018,17.19,1980,7.6,13.55
6019,17.19,1980,7.5,13.55
6020,17.19,1980,6.9,13.55
6021,17.19,1980,6.3,13.55
6022,17.19,1980,6.3,13.55
6023,17.19,1980,6.3,13.55
6024,14.13,1980,7.2,13.55
6025,14.13,1980,7.5,13.55
6026,14.13,1980,7.5,13.55
6027,14.13,1980,7.5,13.55
6028,14.13,1980,7.7,13.55
6029,14.13,1980,7.8,13.55
6030,14.13,1980,7.6,13.55
6031,14.13,1980,7.5,13.55
6032,14.13,1980,6.9,13.55
6033,14.13,1980,6.3,13.55
6034,14.13,1980,6.3,13.55
6035,14.13,1980,6.3,13.55
6036,13.82,1980,7.2,13.55
6037,13.82,1980,7.5,13.55
6038,13.82,1980,7.5,13.55
6039,13.82,1980,7.5,13.55
6040,13.82,1980,7.7,13.55
6041,13.82,1980,7.8,13.55
6042,13.82,1980,7.6,13.55
6043,13.82,1980,7.5,13.55
6044,13.82,1980,6.9,13.55
6045,13.82,1980,6.3,13.55
6046,13.82,1980,6.3,13.55
6047,13.82,1980,6.3,13.55
