,state,fy,total_state_support,total_state_and_local_support,total_financial_aid,education_appropriations,general_public_operations,state_public_financial_aid_as_a_percent_of_education_appropriations,net_tuition_and_fee_revenue,student_share,total_education_revenue,student_share,net_fte_enrollment,state_tax_appropriations,state_public_financial_aid,out-of-state_financial_aid,institutional_discounts_and_waivers,tuition_and_fees_used_for_debt_service,gross_fte_enrollment,region,tax_appropriations,non-tax_support,other_state_support,"two-year_
public_operating","four-year_
public_operating","state_
financial_aid"
1509,New Mexico,1992,352400000,383400000,,335200000,,,31043262,0.0847613191038037,366243262,0.0847613191038037,66788,,,,,,,Southwest,,,,,,
1510,New York,1992,2381500000,2704400000,,2309600000,,,756500000,0.246730374090865,3066100000,0.246730374090865,435353,,,,,,,Mideast,,,,,,
1511,North Carolina,1992,1340000000,1405000000,,1100100000,,,266000000,0.19471488178025,1366100000,0.19471488178025,235194,,,,,,,Southeast,,,,,,
1512,North Dakota,1992,156400000,156400000,,121500000,,,59400000,0.328358208955224,180900000,0.328358208955224,31157,,,,,,,Plains,,,,,,
1513,Ohio,1992,1356000000,1418000000,,1212200000,,,928800000,0.433815973843998,2141000000,0.433815973843998,341131,,,,,,,Great Lakes,,,,,,
1514,Oklahoma,1992,648300000,663400000,,492600000,,,133100000,0.212721751638165,625700000,0.212721751638165,108110,,,,,,,Southwest,,,,,,
1515,Oregon,1992,435000000,545500000,,435000000,,,183500000,0.296685529506871,618500000,0.296685529506871,102327,,,,,,,Far West,,,,,,
1516,Pennsylvania,1992,1287700000,1351000000,,1274700000,,,1051100000,0.451930518531258,2325800000,0.451930518531258,295895,,,,,,,Mideast,,,,,,
1517,Rhode Island,1992,103000000,103000000,,103000000,,,91000000,0.469072164948454,194000000,0.469072164948454,28450,,,,,,,New England,,,,,,
1518,South Carolina,1992,589700000,609400000,,439100000,,,239800000,0.353218441596701,678900000,0.353218441596701,111964,,,,,,,Southeast,,,,,,
1519,South Dakota,1992,89400000,89400000,,70000000,,,43700000,0.384344766930519,113700000,0.384344766930519,20952,,,,,,,Plains,,,,,,
1520,Tennessee,1992,666300000,666300000,,537200000,,,238000000,0.307017543859649,775200000,0.307017543859649,152824,,,,,,,Southeast,,,,,,
1521,Texas,1992,3278000000,3512600000,,2501200000,,,754700000,0.231794588285881,3255900000,0.231794588285881,618889,,,,,,,Southwest,,,,,,
1522,Utah,1992,327700000,327700000,,292200000,,,105500000,0.265275333165703,397700000,0.265275333165703,71674,,,,,,,Rocky Mountain,,,,,,
1523,Vermont,1992,54500000,54500000,,46300000,,,94200000,0.670462633451957,140500000,0.670462633451957,15780,,,,,,,New England,,,,,,
1524,Virginia,1992,922800000,936800000,,750200000,,,481200000,0.390774727951925,1231400000,0.390774727951925,220348,,,,,,,Southeast,,,,,,
1525,Washington,1992,870700000,870700000,,782900000,,,210900000,0.212215737572952,993800000,0.212215737572952,159388,,,,,,,Far West,,,,,,
1526,West Virginia,1992,250500000,250500000,,166300000,,,113400000,0.405434393993565,279700000,0.405434393993565,63284,,,,,,,Southeast,,,,,,
1527,Wisconsin,1992,856900000,1004000000,,897700000,,,397500000,0.306902408894379,1295200000,0.306902408894379,188268,,,,,,,Great Lakes,,,,,,
1528,Wyoming,1992,136900000,148000000,,137400000,,,23500000,0.146053449347421,160900000,0.146053449347421,22644,,,,,,,Rocky Mountain,,,,,,
1529,U.S.,1992,38875132000,42032370926,,34912260426,,,14132343262,0.288152869006827,49044603688,0.288152869006827,8112557,,,,,,,U.S.,,,,,,
1530,Alabama,1991,805100000,807300000,,557100000,,,289200000,0.341722793335697,846300000,0.341722793335697,170454,,,,,,,Southeast,,,,,,
1531,Alaska,1991,170400000,171200000,,154100000,,,27200000,0.150027578599007,181300000,0.150027578599007,17058,,,,,,,Far West,,,,,,
1532,Arizona,1991,566800000,723200000,,616200000,,,254700000,0.292456079917327,870900000,0.292456079917327,154864,,,,,,,Southwest,,,,,,
1533,Arkansas,1991,331400000,331400000,,233600000,,,109500000,0.319148936170213,343100000,0.319148936170213,64911,,,,,,,Southeast,,,,,,
1534,California,1991,5792500000,6592500000,,6010700000,,,715300000,0.106348498364555,6726000000,0.106348498364555,1107711,,,,,,,Far West,,,,,,
1535,Colorado,1991,476300000,492400000,,391300000,,,297100000,0.43158047646717,688400000,0.43158047646717,131390,,,,,,,Rocky Mountain,,,,,,
1536,Connecticut,1991,508400000,508400000,,443600000,,,134500000,0.232658709565819,578100000,0.232658709565819,63332,,,,,,,New England,,,,,,
1537,Delaware,1991,115600000,115600000,,107000000,,,103800000,0.492409867172676,210800000,0.492409867172676,26013,,,,,,,Mideast,,,,,,
1538,Florida,1991,1686500000,1686500000,,1408000000,,,340300000,0.194646227764114,1748300000,0.194646227764114,371517,,,,,,,Southeast,,,,,,
1539,Georgia,1991,1023300000,1031800000,,828200000,,,241200000,0.225547035720965,1069400000,0.225547035720965,176088,,,,,,,Southeast,,,,,,
1540,Hawaii,1991,311900000,311900000,,249100000,,,22000000,0.0811508668388049,271100000,0.0811508668388049,29970,,,,,,,Far West,,,,,,
1541,Idaho,1991,190300000,197400000,,175100000,,,27300000,0.134881422924901,202400000,0.134881422924901,31281,,,,,,,Rocky Mountain,,,,,,
1542,Illinois,1991,1610700000,1917400000,,1572000000,,,365500000,0.188645161290323,1937500000,0.188645161290323,371187,,,,,,,Great Lakes,,,,,,
1543,Indiana,1991,854100000,854100000,,723500000,,,390000000,0.350246969016614,1113500000,0.350246969016614,171054,,,,,,,Great Lakes,,,,,,
1544,Iowa,1991,552300000,572900000,,480200000,,,214700000,0.308965318750899,694900000,0.308965318750899,100764,,,,,,,Plains,,,,,,
1545,Kansas,1991,446000000,535700000,,411400000,,,144600000,0.260071942446043,556000000,0.260071942446043,104681,,,,,,,Plains,,,,,,
1546,Kentucky,1991,600600000,600600000,,429200000,,,148700000,0.257310953452154,577900000,0.257310953452154,114792,,,,,,,Southeast,,,,,,
1547,Louisiana,1991,585200000,585200000,,381800000,,,231600000,0.377567655689599,613400000,0.377567655689599,125712,,,,,,,Southeast,,,,,,
1548,Maine,1991,164000000,164000000,,153300000,,,60000000,0.281293952180028,213300000,0.281293952180028,29554,,,,,,,New England,,,,,,
1549,Maryland,1991,782700000,900600000,,684700000,,,302900000,0.306703118671527,987600000,0.306703118671527,166686,,,,,,,Mideast,,,,,,
1550,Massachusetts,1991,603700000,603700000,,575400000,,,248100000,0.301275045537341,823500000,0.301275045537341,121414,,,,,,,New England,,,,,,
1551,Michigan,1991,1423900000,1582700000,,1402700000,,,928000000,0.398163641824345,2330700000,0.398163641824345,334443,,,,,,,Great Lakes,,,,,,
1552,Minnesota,1991,948100000,948100000,,798400000,,,284100000,0.262448036951501,1082500000,0.262448036951501,179644,,,,,,,Plains,,,,,,
1553,Mississippi,1991,377600000,398800000,,288700000,,,146400000,0.336474373707194,435100000,0.336474373707194,95513,,,,,,,Southeast,,,,,,
1554,Missouri,1991,596200000,646900000,,559500000,,,273700000,0.32849255880941,833200000,0.32849255880941,154247,,,,,,,Plains,,,,,,
1555,Montana,1991,115900000,118300000,,103300000,,,31400000,0.233110616184113,134700000,0.233110616184113,28054,,,,,,,Rocky Mountain,,,,,,
1556,Nebraska,1991,327500000,363900000,,254800000,,,85000000,0.250147145379635,339800000,0.250147145379635,65881,,,,,,,Plains,,,,,,
1557,Nevada,1991,163800000,163800000,,142100000,,,39900000,0.219230769230769,182000000,0.219230769230769,30620,,,,,,,Far West,,,,,,
1558,New Hampshire,1991,73000000,73000000,,70000000,,,95200000,0.576271186440678,165200000,0.576271186440678,26160,,,,,,,New England,,,,,,
1559,New Jersey,1991,1060924000,1205933565,,988431588,,,356900000,0.265287757444672,1345331588,0.265287757444672,164366,,,,,,,Mideast,,,,,,
1560,New Mexico,1991,337900000,366600000,,319600000,,,28129290,0.0808942209038531,347729290,0.0808942209038531,63068,,,,,,,Southwest,,,,,,
1561,New York,1991,2374100000,2737000000,,2308200000,,,585500000,0.202336109479213,2893700000,0.202336109479213,437920,,,,,,,Mideast,,,,,,
1562,North Carolina,1991,1396800000,1460400000,,1153800000,,,223300000,0.162152349139496,1377100000,0.162152349139496,224499,,,,,,,Southeast,,,,,,
1563,North Dakota,1991,136900000,136900000,,105600000,,,56600000,0.348951911220715,162200000,0.348951911220715,28391,,,,,,,Plains,,,,,,
1564,Ohio,1991,1416000000,1469400000,,1247400000,,,814700000,0.3950826827021,2062100000,0.3950826827021,330967,,,,,,,Great Lakes,,,,,,
1565,Oklahoma,1991,589100000,604200000,,451500000,,,119400000,0.209143457698371,570900000,0.209143457698371,105690,,,,,,,Southwest,,,,,,
1566,Oregon,1991,427200000,544000000,,434300000,,,154600000,0.262523348616064,588900000,0.262523348616064,102078,,,,,,,Far West,,,,,,
1567,Pennsylvania,1991,1253500000,1311200000,,1247900000,,,980000000,0.439876116522286,2227900000,0.439876116522286,286086,,,,,,,Mideast,,,,,,
1568,Rhode Island,1991,112000000,112000000,,112000000,,,76400000,0.40552016985138,188400000,0.40552016985138,27874,,,,,,,New England,,,,,,
1569,South Carolina,1991,614700000,632400000,,455100000,,,239600000,0.344897077875342,694700000,0.344897077875342,105570,,,,,,,Southeast,,,,,,
1570,South Dakota,1991,83300000,83300000,,65900000,,,40400000,0.380056444026341,106300000,0.380056444026341,20062,,,,,,,Plains,,,,,,
1571,Tennessee,1991,697200000,697200000,,561300000,,,218500000,0.280200051295204,779800000,0.280200051295204,144468,,,,,,,Southeast,,,,,,
1572,Texas,1991,2961600000,3173400000,,2284200000,,,666800000,0.225957302609285,2951000000,0.225957302609285,612033,,,,,,,Southwest,,,,,,
1573,Utah,1991,305200000,305200000,,271400000,,,90500000,0.250069079856314,361900000,0.250069079856314,65125,,,,,,,Rocky Mountain,,,,,,
1574,Vermont,1991,55400000,55400000,,46900000,,,85100000,0.64469696969697,132000000,0.64469696969697,15382,,,,,,,New England,,,,,,
1575,Virginia,1991,1026400000,1040200000,,834100000,,,417800000,0.333732726256091,1251900000,0.333732726256091,215377,,,,,,,Southeast,,,,,,
1576,Washington,1991,851700000,851700000,,768600000,,,189600000,0.197871008140263,958200000,0.197871008140263,155141,,,,,,,Far West,,,,,,
1577,West Virginia,1991,245200000,245200000,,167200000,,,97200000,0.367624810892587,264400000,0.367624810892587,60626,,,,,,,Southeast,,,,,,
1578,Wisconsin,1991,837800000,972100000,,868300000,,,381200000,0.305082032813125,1249500000,0.305082032813125,188074,,,,,,,Great Lakes,,,,,,
1579,Wyoming,1991,131000000,141700000,,130300000,,,17500000,0.118403247631935,147800000,0.118403247631935,21593,,,,,,,Rocky Mountain,,,,,,
1580,U.S.,1991,39117724000,42144733565,,35027031588,,,12391629290,0.261323897819078,47418660878,0.261323897819078,7939385,,,,,,,U.S.,,,,,,
1581,Alabama,1990,770600000,772700000,,543200000,,,259900000,0.323620968746109,803100000,0.323620968746109,159669,,,,,,,Southeast,,,,,,
1582,Alaska,1990,161000000,161800000,,145400000,,,23100000,0.137091988130564,168500000,0.137091988130564,15213,,,,,,,Far West,,,,,,
1583,Arizona,1990,530400000,678600000,,576200000,,,225900000,0.281635706271039,802100000,0.281635706271039,148735,,,,,,,Southwest,,,,,,
1584,Arkansas,1990,319000000,319000000,,226400000,,,100000000,0.306372549019608,326400000,0.306372549019608,61487,,,,,,,Southeast,,,,,,
1585,California,1990,5358400000,6082400000,,5494000000,,,650900000,0.105925238815929,6144900000,0.105925238815929,1141287,,,,,,,Far West,,,,,,
1586,Colorado,1990,466800000,482100000,,372500000,,,262400000,0.413293432036541,634900000,0.413293432036541,127721,,,,,,,Rocky Mountain,,,,,,
1587,Connecticut,1990,497100000,497100000,,429800000,,,118800000,0.216551221290558,548600000,0.216551221290558,63374,,,,,,,New England,,,,,,
1588,Delaware,1990,113800000,113800000,,105400000,,,93300000,0.469552088575742,198700000,0.469552088575742,24657,,,,,,,Mideast,,,,,,
1589,Florida,1990,1643500000,1643500000,,1358700000,,,304800000,0.183228133453562,1663500000,0.183228133453562,349166,,,,,,,Southeast,,,,,,
1590,Georgia,1990,983300000,990800000,,795000000,,,220700000,0.217288569459486,1015700000,0.217288569459486,163655,,,,,,,Southeast,,,,,,
1591,Hawaii,1990,301200000,301200000,,241200000,,,22000000,0.0835866261398176,263200000,0.0835866261398176,28337,,,,,,,Far West,,,,,,
1592,Idaho,1990,164600000,171600000,,151900000,,,22900000,0.131006864988558,174800000,0.131006864988558,29459,,,,,,,Rocky Mountain,,,,,,
1593,Illinois,1990,1580900000,1871600000,,1530100000,,,355700000,0.188620214232686,1885800000,0.188620214232686,357722,,,,,,,Great Lakes,,,,,,
1594,Indiana,1990,794800000,794900000,,678800000,,,362100000,0.347872033816889,1040900000,0.347872033816889,167999,,,,,,,Great Lakes,,,,,,
1595,Iowa,1990,495800000,515600000,,434100000,,,202800000,0.318417333961375,636900000,0.318417333961375,97989,,,,,,,Plains,,,,,,
1596,Kansas,1990,430200000,516000000,,396600000,,,132300000,0.250141803743619,528900000,0.250141803743619,102656,,,,,,,Plains,,,,,,
1597,Kentucky,1990,539700000,539700000,,384500000,,,141300000,0.268733358691518,525800000,0.268733358691518,108245,,,,,,,Southeast,,,,,,
1598,Louisiana,1990,527500000,527500000,,343500000,,,222400000,0.393002297225658,565900000,0.393002297225658,120323,,,,,,,Southeast,,,,,,
1599,Maine,1990,169100000,169100000,,158500000,,,55300000,0.258652946679139,213800000,0.258652946679139,28716,,,,,,,New England,,,,,,
1600,Maryland,1990,792200000,903800000,,696000000,,,294500000,0.297324583543665,990500000,0.297324583543665,155488,,,,,,,Mideast,,,,,,
1601,Massachusetts,1990,681600000,681600000,,646200000,,,200000000,0.236350744504845,846200000,0.236350744504845,122586,,,,,,,New England,,,,,,
1602,Michigan,1990,1408000000,1553700000,,1381500000,,,876300000,0.388121179909647,2257800000,0.388121179909647,327164,,,,,,,Great Lakes,,,,,,
1603,Minnesota,1990,902500000,902500000,,768500000,,,258200000,0.25148534138502,1026700000,0.25148534138502,177032,,,,,,,Plains,,,,,,
1604,Mississippi,1990,385500000,406700000,,293100000,,,131400000,0.309540636042403,424500000,0.309540636042403,97721,,,,,,,Southeast,,,,,,
1605,Missouri,1990,577300000,626100000,,545000000,,,231700000,0.298313377108279,776700000,0.298313377108279,146683,,,,,,,Plains,,,,,,
1606,Montana,1990,109600000,112000000,,97300000,,,29100000,0.230221518987342,126400000,0.230221518987342,27471,,,,,,,Rocky Mountain,,,,,,
1607,Nebraska,1990,293200000,329400000,,231900000,,,78500000,0.252899484536082,310400000,0.252899484536082,64502,,,,,,,Plains,,,,,,
1608,Nevada,1990,146600000,146600000,,127400000,,,32600000,0.20375,160000000,0.20375,28085,,,,,,,Far West,,,,,,
1609,New Hampshire,1990,69000000,69000000,,66000000,,,81000000,0.551020408163265,147000000,0.551020408163265,26486,,,,,,,New England,,,,,,
1610,New Jersey,1990,1079900000,1205200000,,940100000,,,311000000,0.248581248501319,1251100000,0.248581248501319,169482,,,,,,,Mideast,,,,,,
1611,New Mexico,1990,302400000,328900000,,285600000,,,61700000,0.177656205010078,347300000,0.177656205010078,60707,,,,,,,Southwest,,,,,,
1612,New York,1990,2542100000,2876600000,,2437100000,,,527400000,0.177905211671445,2964500000,0.177905211671445,430784,,,,,,,Mideast,,,,,,
1613,North Carolina,1990,1351200000,1409700000,,1107000000,,,199500000,0.152698048220436,1306500000,0.152698048220436,214812,,,,,,,Southeast,,,,,,
1614,North Dakota,1990,131300000,131300000,,100900000,,,53500000,0.346502590673575,154400000,0.346502590673575,32160,,,,,,,Plains,,,,,,
1615,Ohio,1990,1371600000,1411300000,,1196900000,,,735700000,0.380678878195177,1932600000,0.380678878195177,320836,,,,,,,Great Lakes,,,,,,
1616,Oklahoma,1990,539800000,551100000,,412100000,,,122100000,0.228566080119805,534200000,0.228566080119805,102878,,,,,,,Southwest,,,,,,
1617,Oregon,1990,378500000,487700000,,395800000,,,142400000,0.264585655890004,538200000,0.264585655890004,98848,,,,,,,Far West,,,,,,
1618,Pennsylvania,1990,1178700000,1230400000,,1152300000,,,890700000,0.435976505139501,2043000000,0.435976505139501,279477,,,,,,,Mideast,,,,,,
1619,Rhode Island,1990,124800000,124800000,,124800000,,,64400000,0.340380549682875,189200000,0.340380549682875,26668,,,,,,,New England,,,,,,
1620,South Carolina,1990,554600000,571200000,,417900000,,,160400000,0.27736468960747,578300000,0.27736468960747,103083,,,,,,,Southeast,,,,,,
1621,South Dakota,1990,78100000,78100000,,61600000,,,36400000,0.371428571428571,98000000,0.371428571428571,19108,,,,,,,Plains,,,,,,
1622,Tennessee,1990,694900000,694900000,,558800000,,,195900000,0.259573340400159,754700000,0.259573340400159,137078,,,,,,,Southeast,,,,,,
1623,Texas,1990,3144900000,3342500000,,2394900000,,,605700000,0.201859628074385,3000600000,0.201859628074385,593659,,,,,,,Southwest,,,,,,
1624,Utah,1990,292700000,292700000,,260600000,,,80000000,0.234879624192601,340600000,0.234879624192601,60769,,,,,,,Rocky Mountain,,,,,,
1625,Vermont,1990,56100000,56100000,,47400000,,,77000000,0.618971061093248,124400000,0.618971061093248,15210,,,,,,,New England,,,,,,
1626,Virginia,1990,1041500000,1055800000,,847600000,,,373100000,0.305644302449414,1220700000,0.305644302449414,211007,,,,,,,Southeast,,,,,,
1627,Washington,1990,788100000,788100000,,709500000,,,172500000,0.195578231292517,882000000,0.195578231292517,153569,,,,,,,Far West,,,,,,
1628,West Virginia,1990,222000000,222000000,,150000000,,,81000000,0.350649350649351,231000000,0.350649350649351,58766,,,,,,,Southeast,,,,,,
1629,Wisconsin,1990,789600000,918400000,,823100000,,,359000000,0.303696810760511,1182100000,0.303696810760511,188500,,,,,,,Great Lakes,,,,,,
1630,Wyoming,1990,129600000,139700000,,128300000,,,17400000,0.119423472889499,145700000,0.119423472889499,21592,,,,,,,Rocky Mountain,,,,,,
1631,U.S.,1990,38005600000,40796900000,,33771000000,,,11256700000,0.249995003075884,45027700000,0.249995003075884,7768621,,,,,,,U.S.,,,,,,
1632,Alabama,1989,769300000,771500000,,557900000,,,215700000,0.27882626680455,773600000,0.27882626680455,147265,,,,,,,Southeast,,,,,,
1633,Alaska,1989,154200000,155000000,,139400000,,,20600000,0.12875,160000000,0.12875,15063,,,,,,,Far West,,,,,,
1634,Arizona,1989,516600000,646600000,,548500000,,,198400000,0.265631275940554,746900000,0.265631275940554,139868,,,,,,,Southwest,,,,,,
1635,Arkansas,1989,308300000,308300000,,220700000,,,81400000,0.269447202912943,302100000,0.269447202912943,58586,,,,,,,Southeast,,,,,,
1636,California,1989,5070100000,5734700000,,5186800000,,,546300000,0.0952887617519318,5733100000,0.0952887617519318,1047288,,,,,,,Far West,,,,,,
1637,Colorado,1989,444200000,459600000,,350400000,,,249000000,0.415415415415415,599400000,0.415415415415415,122837,,,,,,,Rocky Mountain,,,,,,
1638,Connecticut,1989,458600000,458600000,,388700000,,,97700000,0.200863486842105,486400000,0.200863486842105,61260,,,,,,,New England,,,,,,
1639,Delaware,1989,105600000,105600000,,98000000,,,82000000,0.455555555555556,180000000,0.455555555555556,22164,,,,,,,Mideast,,,,,,
1640,Florida,1989,1458300000,1458300000,,1210800000,,,248800000,0.170457659632776,1459600000,0.170457659632776,324382,,,,,,,Southeast,,,,,,
1641,Georgia,1989,905200000,913200000,,730100000,,,211500000,0.224617672047579,941600000,0.224617672047579,179849,,,,,,,Southeast,,,,,,
1642,Hawaii,1989,252000000,252000000,,201600000,,,20000000,0.0902527075812274,221600000,0.0902527075812274,27906,,,,,,,Far West,,,,,,
1643,Idaho,1989,150800000,157700000,,139500000,,,21500000,0.133540372670807,161000000,0.133540372670807,27701,,,,,,,Rocky Mountain,,,,,,
1644,Illinois,1989,1307600000,1586700000,,1309000000,,,367000000,0.218973747016706,1676000000,0.218973747016706,349643,,,,,,,Great Lakes,,,,,,
